player_id,name,club_id,position,url
538977,georginio-rutter,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/georginio-rutter/profil/spieler/538977
143798,pavel-kaderabek,533,Defender - Right-Back,https://www.transfermarkt.co.uk/pavel-kaderabek/profil/spieler/143798
160241,kevin-akpoguma,533,Defender - Centre-Back,https://www.transfermarkt.co.uk/kevin-akpoguma/profil/spieler/160241
125614,sargis-adamyan,533,attack - Centre-Forward,https://www.transfermarkt.co.uk/sargis-adamyan/profil/spieler/125614
392775,ryan-sessegnon,533,Defender - Left-Back,https://www.transfermarkt.co.uk/ryan-sessegnon/profil/spieler/392775
148967,konstantinos-stafylidis,533,Defender - Left-Back,https://www.transfermarkt.co.uk/konstantinos-stafylidis/profil/spieler/148967
369567,sasa-kalajdzic,79,attack - Centre-Forward,https://www.transfermarkt.co.uk/sasa-kalajdzic/profil/spieler/369567
47587,tony-jantschke,18,Defender - Centre-Back,https://www.transfermarkt.co.uk/tony-jantschke/profil/spieler/47587
51346,michael-lang,18,Defender - Right-Back,https://www.transfermarkt.co.uk/michael-lang/profil/spieler/51346
284732,ramy-bensebaini,18,Defender - Left-Back,https://www.transfermarkt.co.uk/ramy-bensebaini/profil/spieler/284732
31653,tobias-sippel,18,Goalkeeper,https://www.transfermarkt.co.uk/tobias-sippel/profil/spieler/31653
32711,patrick-herrmann,18,attack - Right Winger,https://www.transfermarkt.co.uk/patrick-herrmann/profil/spieler/32711
48298,lars-stindl,18,attack - Second Striker,https://www.transfermarkt.co.uk/lars-stindl/profil/spieler/48298
504089,famana-quizera,18,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/famana-quizera/profil/spieler/504089
85791,stefan-lainer,18,Defender - Right-Back,https://www.transfermarkt.co.uk/stefan-lainer/profil/spieler/85791
192635,nico-elvedi,18,Defender - Centre-Back,https://www.transfermarkt.co.uk/nico-elvedi/profil/spieler/192635
401717,julio-villalba,18,attack - Centre-Forward,https://www.transfermarkt.co.uk/julio-villalba/profil/spieler/401717
237662,breel-embolo,18,attack - Centre-Forward,https://www.transfermarkt.co.uk/breel-embolo/profil/spieler/237662
19305,oscar-wendt,18,Defender - Left-Back,https://www.transfermarkt.co.uk/oscar-wendt/profil/spieler/19305
7161,jonas-hofmann,18,attack - Right Winger,https://www.transfermarkt.co.uk/jonas-hofmann/profil/spieler/7161
467434,rocco-reitz,18,midfield - Central Midfield,https://www.transfermarkt.co.uk/rocco-reitz/profil/spieler/467434
334526,denis-zakaria,18,midfield - Defensive Midfield,https://www.transfermarkt.co.uk/denis-zakaria/profil/spieler/334526
455922,jan-olschowsky,18,Goalkeeper,https://www.transfermarkt.co.uk/jan-olschowsky/profil/spieler/455922
167329,alassane-plea,18,attack - Centre-Forward,https://www.transfermarkt.co.uk/alassane-plea/profil/spieler/167329
32779,max-grun,18,Goalkeeper,https://www.transfermarkt.co.uk/max-grun/profil/spieler/32779
368860,torben-musel,18,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/torben-musel/profil/spieler/368860
124502,matthias-ginter,18,Defender - Centre-Back,https://www.transfermarkt.co.uk/matthias-ginter/profil/spieler/124502
186368,valentino-lazaro,18,midfield - Right Midfield,https://www.transfermarkt.co.uk/valentino-lazaro/profil/spieler/186368
278332,florian-neuhaus,18,midfield - Central Midfield,https://www.transfermarkt.co.uk/florian-neuhaus/profil/spieler/278332
321070,hannes-wolf,18,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/hannes-wolf/profil/spieler/321070
340480,mamadou-doucoure,18,Defender - Centre-Back,https://www.transfermarkt.co.uk/mamadou-doucoure/profil/spieler/340480
504153,joe-scally,18,Defender - Right-Back,https://www.transfermarkt.co.uk/joe-scally/profil/spieler/504153
